time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2023-10-15T07:00,81.3,35.3,240,2.2,6.6,130
2023-10-15T08:00,78.5,35.2,236,1.7,7.1,137
2023-10-15T09:00,75,34.3,241,1.9,7.5,140
2023-10-15T10:00,73.3,34.1,233,1.9,7.5,141
2023-10-15T11:00,73.1,34.2,234,2.6,7.3,139
2023-10-15T12:00,42,22.4,255,5.7,9.3,128
2023-10-15T13:00,56.8,32.8,349,10.3,8.8,110
2023-10-15T14:00,62.9,38.2,478,16.5,8.2,86
2023-10-15T15:00,58,36.2,570,20.8,7.5,66
2023-10-15T16:00,54.9,34.8,591,21.4,6.9,57
2023-10-15T17:00,53.4,34.2,575,20.1,6.2,52
2023-10-15T18:00,50.5,32.5,550,18.6,5.6,48
2023-10-15T19:00,45.6,29.5,522,17.5,4.9,43
2023-10-15T20:00,42.4,27.5,486,16.2,4.3,39
2023-10-15T21:00,38.2,25,453,15.1,3.8,36
2023-10-15T22:00,34,22.3,421,14,3.4,34
2023-10-15T23:00,31,20.2,391,13,3.2,34
2023-10-16T00:00,31.1,19.8,269,5.6,4.2,76
2023-10-16T01:00,29.2,18.6,282,6.9,4.5,72
2023-10-16T02:00,29.9,19.6,300,8.6,5,66
2023-10-16T03:00,33.8,21.5,309,9.5,5.5,64
2023-10-16T04:00,36.4,22.8,303,8.8,5.9,68
2023-10-16T05:00,38.5,23.7,288,7.4,6.4,76
2023-10-16T06:00,40.3,24.9,276,6.3,6.7,82
2023-10-16T07:00,41.9,26.2,271,6,6.9,84
2023-10-16T08:00,43.7,27.4,270,6,7,84
2023-10-16T09:00,46.3,29.3,267,6.1,6.9,84
2023-10-16T10:00,48.8,31,260,6.2,6.3,84
2023-10-16T11:00,51,31.9,252,6.5,5.5,83
2023-10-16T12:00,33.5,22.6,244,7.9,5.5,73
2023-10-16T13:00,35,22.5,268,9.2,5.1,69
2023-10-16T14:00,36.6,23.5,301,11,4.6,63
2023-10-16T15:00,44.9,27.9,324,12.1,4.1,58
2023-10-16T16:00,45.2,28.3,330,12.1,3.6,55
2023-10-16T17:00,46.2,27.6,326,11.5,3.2,53
2023-10-16T18:00,41.2,24.5,313,10.5,2.9,54
2023-10-16T19:00,38.4,21.7,284,8.9,2.8,59
2023-10-16T20:00,38.2,20.7,246,6.9,2.8,67
2023-10-16T21:00,48.5,23.3,216,5.4,2.9,72
2023-10-16T22:00,52.4,24.8,199,4.8,3.1,74
2023-10-16T23:00,53.6,25.2,191,4.7,3.3,74
2023-10-17T00:00,75.9,29.9,216,5.1,5.6,76
2023-10-17T01:00,71.7,30.6,240,6.1,5.6,72
2023-10-17T02:00,66.4,31.5,272,7.4,5.8,68
2023-10-17T03:00,64.7,32.5,292,7.9,6.3,70
2023-10-17T04:00,61.9,31.3,288,6.7,7.7,84
2023-10-17T05:00,61.7,30.5,273,4.6,9.4,104
2023-10-17T06:00,66.1,31.4,259,3,10.6,120
2023-10-17T07:00,71,32.7,249,2.1,10.7,131
2023-10-17T08:00,73.3,33.4,242,1.6,10.3,138
2023-10-17T09:00,73.6,33.4,246,2.2,9.7,139
2023-10-17T10:00,72.4,33.1,265,4.5,9.1,132
2023-10-17T11:00,71,32.6,297,7.8,8.3,120
2023-10-17T12:00,42,24.8,244,5.8,5.7,97
2023-10-17T13:00,47.8,28.9,337,10.3,5.7,81
2023-10-17T14:00,55.2,34.5,463,16.4,5.8,60
2023-10-17T15:00,56.2,36.2,543,20,5.7,45
2023-10-17T16:00,53.4,34.6,533,18.6,5.3,42
2023-10-17T17:00,49.5,31.9,476,14.7,4.8,46
2023-10-17T18:00,45.3,28.8,424,11.6,4.4,49
2023-10-17T19:00,42,26.1,390,10.3,4.2,50
2023-10-17T20:00,40.7,25,360,9.8,4.1,51
2023-10-17T21:00,40.6,25,347,9.9,4.1,50
2023-10-17T22:00,40.9,25.4,356,10.9,4.2,45
2023-10-17T23:00,41.3,26.1,382,12.4,4.5,39
2023-10-18T00:00,40.5,26.1,439,14.5,4.2,30
2023-10-18T01:00,43,28.1,497,14.4,4.5,28
2023-10-18T02:00,48.1,31.8,573,14.2,4.9,26
2023-10-18T03:00,49.1,32.6,603,13.1,5.3,33
2023-10-18T04:00,47.4,30.9,546,10.5,5.9,56
2023-10-18T05:00,43.7,28.6,443,7.1,6.5,87
2023-10-18T06:00,39.5,24.4,356,4.4,6.7,112
2023-10-18T07:00,39.5,22.6,302,2.7,6.2,124
2023-10-18T08:00,36.2,20.5,262,1.7,5.3,130
2023-10-18T09:00,34.2,19.7,246,1.8,4.6,130
2023-10-18T10:00,33.2,19.3,255,3.6,4.4,123
2023-10-18T11:00,32.9,19.4,286,6.5,4.5,112
2023-10-18T12:00,25.8,17,331,9.6,4,95
2023-10-18T13:00,37.7,25.3,425,13.1,4.8,85
2023-10-18T14:00,46.3,31.4,553,18,5.8,71
2023-10-18T15:00,48.8,33.3,646,21,6.5,60
2023-10-18T16:00,48.1,32.9,668,20.6,6.6,56
2023-10-18T17:00,47.8,32.7,654,18.4,6.3,56
2023-10-18T18:00,46.9,32,638,16.5,6.1,56
2023-10-18T19:00,45.1,30.9,629,15.6,5.9,54
2023-10-18T20:00,44.5,30.5,618,15.1,5.8,53
2023-10-18T21:00,44.7,30.7,614,15,5.7,50
2023-10-18T22:00,44.9,31,621,15.9,5.7,46
2023-10-18T23:00,45.4,31.2,635,17.2,5.7,41
2023-10-19T00:00,49.8,34.7,706,17.4,4.9,30
2023-10-19T01:00,51,35.4,734,16.9,5,31
2023-10-19T02:00,54.6,38,767,16.1,5.2,33
2023-10-19T03:00,54.9,38.3,757,14.4,6,45
2023-10-19T04:00,52.5,36.4,665,11.1,8,75
2023-10-19T05:00,49.5,34.1,529,7,10.6,114
2023-10-19T06:00,48.8,33.2,420,3.8,12.2,144
2023-10-19T07:00,45.4,30.3,362,2.1,12.1,156
2023-10-19T08:00,44.1,29.1,331,1.5,11.1,158
2023-10-19T09:00,42.3,27.3,323,2.1,10.1,155
2023-10-19T10:00,41.7,26.8,334,4.3,9.4,146
2023-10-19T11:00,41.3,26.6,368,7.9,8.7,131
2023-10-19T12:00,27.3,19.1,410,9.9,7.9,122
2023-10-19T13:00,39,27.4,524,14.3,8.6,110
2023-10-19T14:00,49.8,34.9,682,20.3,9.6,93
2023-10-19T15:00,57.5,40.3,812,24.8,10.4,79
2023-10-19T16:00,61.9,43.3,886,26.3,10.7,72
2023-10-19T17:00,65.7,46,931,26.1,10.8,68
2023-10-19T18:00,67.8,47.5,954,25.5,10.6,64
2023-10-19T19:00,67.3,47.1,953,24.6,10,60
2023-10-19T20:00,65.9,46.1,930,23.1,9.2,57
2023-10-19T21:00,62.2,43.5,897,21.5,8.4,55
2023-10-19T22:00,57,39.9,850,19.8,7.9,54
2023-10-19T23:00,53.2,37.3,793,18,7.5,54
2023-10-20T00:00,60.8,42.5,946,27.6,6.1,17
2023-10-20T01:00,58.4,40.9,942,24.9,6,23
2023-10-20T02:00,60.1,41.9,931,21,5.9,33
2023-10-20T03:00,56.1,39.2,874,16.8,6.2,51
2023-10-20T04:00,47.5,33.2,730,12.1,7.4,87
2023-10-20T05:00,38,26.5,541,7.2,9,131
2023-10-20T06:00,32.6,22.8,399,3.5,10.1,163
2023-10-20T07:00,30.7,21.5,344,1.8,10.2,174
2023-10-20T08:00,30,20.9,337,1.4,9.8,174
2023-10-20T09:00,29.5,20.5,344,2,9.2,168
2023-10-20T10:00,28.6,19.7,353,3.6,8.3,156
2023-10-20T11:00,27.9,19.2,378,6.2,7.2,139
2023-10-20T12:00,27.2,19,439,11.9,7.4,126
2023-10-20T13:00,36.6,25.6,493,13.1,7.1,115
2023-10-20T14:00,39.7,27.8,569,14.7,6.7,101
2023-10-20T15:00,40,28.1,628,15.8,6.4,89
2023-10-20T16:00,40.4,28.3,657,15.9,6.1,84
2023-10-20T17:00,42.5,29.7,670,15.5,5.9,83
2023-10-20T18:00,44.5,31.2,673,15,5.7,81
2023-10-20T19:00,43.9,30.7,662,14.3,5.4,78
2023-10-20T20:00,42.5,29.7,640,13.4,5.2,75
2023-10-20T21:00,41.2,28.9,624,13,5,71
2023-10-20T22:00,40.6,28.5,614,13.4,5.1,66
2023-10-20T23:00,40.7,28.5,609,14.2,5.2,61
2023-10-21T00:00,44.5,31.2,697,19.7,5.5,38
2023-10-21T01:00,46.7,32.7,762,19.7,5.5,36
2023-10-21T02:00,55.9,39.1,845,19.6,5.6,34
2023-10-21T03:00,54.7,38.3,871,18.1,6,45
2023-10-21T04:00,49.6,34.7,786,14,7.2,79
2023-10-21T05:00,46.7,32.7,644,8.5,8.6,126
2023-10-21T06:00,46.2,32.1,520,4.3,9.3,159
2023-10-21T07:00,40.6,28,437,2.2,8.5,168
2023-10-21T08:00,33.6,22.9,372,1.3,6.8,163
2023-10-21T09:00,29.5,19.7,342,1.9,5.6,154
2023-10-21T10:00,28.8,18.9,350,4.3,5.1,143
2023-10-21T11:00,30.3,19.5,392,8.2,5,127
2023-10-21T12:00,31.5,21.7,434,13.1,6.6,125
2023-10-21T13:00,44.5,30.6,591,20.6,7.6,108
2023-10-21T14:00,58.8,40.7,809,31.1,9.1,84
2023-10-21T15:00,72.2,50.2,996,39.2,10.3,64
2023-10-21T16:00,82.9,57.7,1145,44.1,11.2,50
2023-10-21T17:00,91.3,63.6,1262,46.7,11.9,39
2023-10-21T18:00,93.4,65,1266,44.6,12,38
2023-10-21T19:00,64.5,43.8,1061,33.8,11.1,55
2023-10-21T20:00,57,37,743,18.4,9.6,81
2023-10-21T21:00,56.6,36.6,517,7.7,8.5,97
2023-10-21T22:00,56.9,36.9,478,6.6,8.2,92
2023-10-21T23:00,58.8,38.5,532,10.3,8.3,76
2023-10-22T00:00,47.7,32.6,636,12.4,5.8,52
2023-10-22T01:00,50.6,33.3,572,10.8,5.8,66
2023-10-22T02:00,55.8,33.6,484,8.5,5.8,87
2023-10-22T03:00,60.8,35.5,420,6.6,6.3,107
2023-10-22T04:00,61,37.6,405,5.3,7.4,125
2023-10-22T05:00,65,39.1,414,4.3,8.8,143
2023-10-22T06:00,68.5,40.7,416,3.6,10.4,157
2023-10-22T07:00,70.5,41.7,392,2.8,12.2,168
2023-10-22T08:00,72.4,42,360,2.1,14.1,175
2023-10-22T09:00,70.1,39.2,350,2.6,15.3,176
2023-10-22T10:00,72.9,41.6,363,4.4,15.4,168
2023-10-22T11:00,74.5,42.6,396,7.3,15,154
2023-10-22T12:00,70.3,44.2,460,10.5,8.7,129
2023-10-22T13:00,84.1,53.7,597,16.4,9.6,116
2023-10-22T14:00,96.9,62.2,786,24.3,10.9,97
2023-10-22T15:00,107.3,69.2,921,29.2,11.6,82
2023-10-22T16:00,111.5,71.9,957,28.3,11.4,75
2023-10-22T17:00,107.8,69.4,940,24.3,10.7,71
2023-10-22T18:00,102.9,65.9,906,20.6,9.9,68
2023-10-22T19:00,95.2,60.3,855,17.9,9,65
2023-10-22T20:00,87.5,54.9,786,15.4,7.9,64
2023-10-22T21:00,80.6,50.3,734,13.8,7.1,61
2023-10-22T22:00,74.7,46.6,710,13.8,6.6,56
2023-10-22T23:00,71,43.8,703,14.8,6.3,50
2023-10-23T00:00,63.8,40.3,731,17.2,4.3,30
2023-10-23T01:00,62.4,39.6,765,16.9,4.4,28
2023-10-23T02:00,64.5,40.9,805,16.5,4.5,28
2023-10-23T03:00,64,41.1,797,15,4.9,37
2023-10-23T04:00,63.1,39.7,694,11.7,5.9,66
2023-10-23T05:00,61.9,37.4,543,7.5,7.2,105
2023-10-23T06:00,58.2,34,419,4.2,7.9,134
2023-10-23T07:00,54.8,30.4,351,2.4,7.7,144
2023-10-23T08:00,51.3,27.3,311,1.5,6.9,144
2023-10-23T09:00,48.2,25.2,295,1.8,6.3,139
2023-10-23T10:00,46.6,24.7,301,3.5,6.1,130
2023-10-23T11:00,45.4,24.7,331,6.4,6,116
2023-10-23T12:00,31.4,20.4,359,9,5.2,103
2023-10-23T13:00,43.2,28.5,472,13.5,6.2,92
2023-10-23T14:00,55.6,37.1,631,19.7,7.6,78
2023-10-23T15:00,64.3,43.1,767,24.8,8.7,65
2023-10-23T16:00,67.5,45.4,860,27.6,9.4,58
2023-10-23T17:00,74,49.7,930,29.2,9.7,54
2023-10-23T18:00,79.6,53.6,976,30.3,9.7,48
2023-10-23T19:00,80.8,54.5,993,31.3,9,39
2023-10-23T20:00,79.9,53.8,986,31.8,7.9,30
2023-10-23T21:00,74,49.8,961,31.5,7,22
2023-10-23T22:00,68,45.4,908,30.1,6.3,18
2023-10-23T23:00,63.1,41.9,838,28,5.8,15
2023-10-24T00:00,58.3,38.8,833,26.3,4.6,12
2023-10-24T01:00,55.9,36.7,839,24.3,4.7,15
2023-10-24T02:00,60.5,39.8,842,21.4,4.9,22
2023-10-24T03:00,60.1,39.1,800,17.8,5.2,37
2023-10-24T04:00,59,38.2,672,13,6,71
2023-10-24T05:00,51,31.5,499,7.6,7,114
2023-10-24T06:00,45.2,28.1,363,3.6,7.4,144
2023-10-24T07:00,40.4,24.2,294,1.5,6.7,152
2023-10-24T08:00,38.3,22,262,0.8,5.5,148
2023-10-24T09:00,37.3,21,258,1.6,4.7,140
2023-10-24T10:00,36.6,20.5,282,4.5,4.6,130
2023-10-24T11:00,36.9,20.9,335,8.8,4.8,116
2023-10-24T12:00,32.4,21.2,370,11.5,5,101
2023-10-24T13:00,45.4,30.3,524,18.1,6.1,86
2023-10-24T14:00,59.6,40.3,736,27.1,7.5,65
2023-10-24T15:00,68.9,46.9,889,32.6,8.4,49
2023-10-24T16:00,70.8,48.3,931,31.6,8.4,44
2023-10-24T17:00,70.5,48.1,915,27.1,7.8,45
2023-10-24T18:00,66.8,45.5,881,23.1,7.1,45
2023-10-24T19:00,59.6,40.6,830,20.5,6.2,41
2023-10-24T20:00,53.4,36.3,761,18.4,5,36
2023-10-24T21:00,49.4,33.3,708,17.1,4.2,31
2023-10-24T22:00,46.9,31.4,681,17.4,3.8,26
2023-10-24T23:00,45.1,29.9,670,18.7,3.7,22
2023-10-25T00:00,43.4,28.4,646,19.2,3.1,14
2023-10-25T01:00,43.7,28.6,666,18.2,3.3,17
2023-10-25T02:00,47.6,31,689,16.7,3.6,22
2023-10-25T03:00,48.5,31.9,675,14.6,4.2,36
2023-10-25T04:00,48.8,32,589,11.4,5.4,67
2023-10-25T05:00,43,27.9,465,7.6,6.8,106
2023-10-25T06:00,42.4,27.8,366,4.6,8.1,136
2023-10-25T07:00,39.6,26.1,312,2.8,9.1,149
2023-10-25T08:00,37.4,24.6,281,1.8,9.9,153
2023-10-25T09:00,36.1,23.6,276,2.1,10.2,151
2023-10-25T10:00,35.3,22.9,297,4.4,9.7,141
2023-10-25T11:00,35.7,23.6,343,8,8.7,126
2023-10-25T12:00,34.8,23.4,413,14.1,4.5,98
2023-10-25T13:00,46.9,31.9,518,16.8,5.3,88
2023-10-25T14:00,57.5,39.5,662,20.4,6.3,75
2023-10-25T15:00,60.8,41.9,772,22.7,7.1,65
2023-10-25T16:00,60.5,41.7,814,22.2,7.3,61
2023-10-25T17:00,62.2,43,821,20.5,7.1,60
2023-10-25T18:00,61.9,42.7,821,19.2,6.9,58
2023-10-25T19:00,59.6,41.2,819,19.2,6.6,53
2023-10-25T20:00,59,40.6,809,19.8,6.2,46
2023-10-25T21:00,58.8,40.5,800,20.6,5.8,39
2023-10-25T22:00,58.1,39.9,785,21.8,5.4,31
2023-10-25T23:00,56.5,38.8,771,23.3,5.1,24
2023-10-26T00:00,53.8,36.8,818,24.5,4.2,12
2023-10-26T01:00,52,36,829,22.5,4.2,16
2023-10-26T02:00,56.8,39.3,839,19.7,4.4,23
2023-10-26T03:00,54.1,37.3,815,16.4,4.9,39
2023-10-26T04:00,55.5,38.3,727,12.5,6.3,73
2023-10-26T05:00,49.5,34.1,604,8.1,8.2,117
2023-10-26T06:00,47.4,32.8,499,4.8,9.2,149
2023-10-26T07:00,39.6,27.5,425,2.9,8.7,161
2023-10-26T08:00,32.9,22.8,369,1.9,7.5,163
2023-10-26T09:00,29.3,20.1,342,2.3,6.4,158
2023-10-26T10:00,26.9,18.5,352,4.5,5.8,147
2023-10-26T11:00,26.3,18,392,8.1,5.3,130
2023-10-26T12:00,24.9,17.3,415,11.3,5,112
2023-10-26T13:00,35.6,24.9,491,13.7,5.3,102
2023-10-26T14:00,43.2,30.2,599,17,5.8,87
2023-10-26T15:00,46.3,32.4,699,20.1,6.3,75
2023-10-26T16:00,50.8,35.4,780,22.6,6.8,68
2023-10-26T17:00,58.8,41,853,24.9,7.3,63
2023-10-26T18:00,63.6,44.4,909,26.9,7.5,57
2023-10-26T19:00,65,45.3,942,28.6,7.3,47
2023-10-26T20:00,65.4,45.5,958,30,6.9,35
2023-10-26T21:00,63.6,44.4,968,31,6.4,25
2023-10-26T22:00,61,42.6,965,31.6,5.8,17
2023-10-26T23:00,58.3,40.6,955,31.7,5.2,10
2023-10-27T00:00,54.6,38.1,932,29,4.5,10
2023-10-27T01:00,56.6,39.5,990,27.8,4.9,14
2023-10-27T02:00,66.4,46.3,1063,25.8,5.4,20
2023-10-27T03:00,65.2,45.5,1065,22.6,6.1,37
2023-10-27T04:00,61.2,42.6,932,17,7.1,74
2023-10-27T05:00,51.9,36.1,728,10.3,8.2,121
2023-10-27T06:00,49.4,33.9,563,5.1,8.8,156
2023-10-27T07:00,49.2,32.8,477,2.6,8.5,169
2023-10-27T08:00,49.6,31.8,431,1.8,7.8,170
2023-10-27T09:00,48,29.9,413,2.3,7.2,165
2023-10-27T10:00,47.6,29.3,421,4.4,6.9,154
2023-10-27T11:00,49.8,30.6,458,7.8,6.7,136
2023-10-27T12:00,67.1,42.5,524,13.2,6.5,121
2023-10-27T13:00,82,52.3,633,16.9,7.2,108
2023-10-27T14:00,96.6,61.7,786,22.2,8.3,90
2023-10-27T15:00,105.9,68.2,926,27,9.2,74
2023-10-27T16:00,115.5,74,1042,30.9,10.1,63
2023-10-27T17:00,127.1,81.7,1145,34.4,11,55
2023-10-27T18:00,133.6,86.1,1209,36.4,11.2,47
2023-10-27T19:00,128.5,83.4,1215,36.2,10.3,38
2023-10-27T20:00,115.5,76.1,1182,34.6,8.7,29
2023-10-27T21:00,102.9,68,1144,33,7.4,22
2023-10-27T22:00,92.7,61.5,1097,31.7,6.6,17
2023-10-27T23:00,85.9,56.9,1045,30.4,6.1,14
2023-10-28T00:00,77.3,51.8,1050,29.4,5.1,10
2023-10-28T01:00,75.7,50.9,1137,28.8,5.2,10
2023-10-28T02:00,83.6,56.5,1249,27.6,5.4,12
2023-10-28T03:00,88.7,59.8,1267,24.8,6.2,28
2023-10-28T04:00,86.6,57.3,1105,18.7,8.4,70
2023-10-28T05:00,93.6,59.6,850,10.9,11.3,126
2023-10-28T06:00,100.8,62.4,644,5,13.2,166
2023-10-28T07:00,97.6,59.8,541,2.5,13.3,178
2023-10-28T08:00,88.2,54,488,1.9,12.5,175
2023-10-28T09:00,81,49.5,467,2.6,11.6,166
2023-10-28T10:00,78.2,47.7,473,4.6,10.7,153
2023-10-28T11:00,78.2,48,510,7.9,9.8,136
2023-10-28T12:00,89.9,56.2,568,13.5,8.7,125
2023-10-28T13:00,105,66.1,695,18.2,9.7,111
2023-10-28T14:00,120.6,76.4,873,24.8,11,92
2023-10-28T15:00,136,86.4,1029,30.1,12.2,76
2023-10-28T16:00,149.5,95,1145,33,13.3,66
2023-10-28T17:00,161.1,102.7,1240,34.6,14.3,59
2023-10-28T18:00,165.8,106.2,1297,35.4,14.5,52
2023-10-28T19:00,158.3,101.7,1299,35.2,13.5,43
2023-10-28T20:00,143,93.1,1264,34.1,11.7,34
2023-10-28T21:00,129,84.5,1225,33,10.1,26
2023-10-28T22:00,117.3,77.1,1177,32.1,8.9,19
2023-10-28T23:00,107.3,70.8,1127,31.2,7.8,14
2023-10-29T00:00,102.7,68,1126,29.1,7.7,16
2023-10-29T01:00,97.6,65,1183,28.2,7.2,16
2023-10-29T02:00,102.4,68.5,1255,26.8,6.9,17
2023-10-29T03:00,105,70.3,1254,23.9,8.3,35
2023-10-29T04:00,110.4,72.9,1118,18.2,13.7,85
2023-10-29T05:00,124.3,80.1,911,11.1,21,150
2023-10-29T06:00,136.4,85.7,734,5.6,25.4,197
2023-10-29T07:00,129.5,80.1,619,3,24.1,209
2023-10-29T08:00,107.3,66.6,535,2,20,202
2023-10-29T09:00,95,59.3,490,2.4,16.5,190
2023-10-29T10:00,91.3,56.9,489,4.3,14.9,177
2023-10-29T11:00,91,56.8,527,7.5,14,160
2023-10-29T12:00,115.9,73.8,603,12.9,15.7,156
2023-10-29T13:00,130.9,83.6,722,16.4,16.6,142
2023-10-29T14:00,146.7,93.8,887,21.3,17.8,124
2023-10-29T15:00,159.7,102.4,1026,24.9,18.6,107
2023-10-29T16:00,169.5,109,1111,25.8,19,97
2023-10-29T17:00,178.3,114.8,1170,25.5,18.9,90
2023-10-29T18:00,179.7,115.9,1206,25.1,18.1,80
2023-10-29T19:00,173.2,112,1218,25.3,15.8,65
2023-10-29T20:00,157.9,103.1,1209,25.6,12.7,48
2023-10-29T21:00,140.6,92.4,1188,25.5,10.1,35
2023-10-29T22:00,126.7,83.4,1145,24.7,8.6,28
2023-10-29T23:00,115.3,76.1,1091,23.6,7.7,24
2023-10-30T00:00,115.5,76.4,1061,20.6,8.9,32
2023-10-30T01:00,109.9,72.6,1111,21.2,8.3,29
2023-10-30T02:00,111.5,74.3,1173,21.9,7.7,28
2023-10-30T03:00,110.4,73.6,1171,20.8,8.8,42
2023-10-30T04:00,113.4,74.7,1047,16.3,13.5,88
2023-10-30T05:00,123.9,79.9,858,10.1,19.9,150
2023-10-30T06:00,135,85.7,700,5.3,23.9,195
2023-10-30T07:00,123.4,78,604,2.9,23.4,207
2023-10-30T08:00,108.3,68.5,538,2,20.6,202
2023-10-30T09:00,100.6,63.6,508,2.5,18.1,192
2023-10-30T10:00,96.6,60.8,514,4.9,16.6,179
2023-10-30T11:00,95.2,59.8,556,8.8,15.3,161
2023-10-30T12:00,118.3,75.7,689,16.2,13,142
2023-10-30T13:00,132.2,85,797,18.9,13.8,129
2023-10-30T14:00,146.2,94.5,947,22.5,14.9,111
2023-10-30T15:00,157.4,102,1071,25.1,15.8,96
2023-10-30T16:00,167.6,108.5,1146,25.6,16.7,90
2023-10-30T17:00,177,114.6,1194,24.9,17.4,87
2023-10-30T18:00,180.7,117.1,1221,24.3,17.2,82
2023-10-30T19:00,175.1,113.4,1221,24,15.6,70
2023-10-30T20:00,160.7,105,1199,23.6,13,55
2023-10-30T21:00,144.4,94.8,1173,23.3,10.9,42
2023-10-30T22:00,131.3,86.1,1133,23.1,9.5,34
2023-10-30T23:00,119.7,78.9,1089,23,8.5,28
2023-10-31T00:00,110.4,73.3,1129,24.3,7.6,20
2023-10-31T01:00,104.8,69.6,1224,24.9,7,16
2023-10-31T02:00,108.7,72.6,1346,25.5,6.3,12
2023-10-31T03:00,112.2,75.4,1369,24.1,7.1,25
2023-10-31T04:00,107.3,71.2,1201,18.7,10.8,72
2023-10-31T05:00,117.3,75.7,935,11.2,16,135
2023-10-31T06:00,133.2,84.5,723,5.4,19.3,182
2023-10-31T07:00,131.3,82.9,623,2.7,19,196
2023-10-31T08:00,121.1,76.4,577,1.8,16.9,193
2023-10-31T09:00,115,72.2,563,2.3,15.1,185
2023-10-31T10:00,112.2,70.3,575,4.8,14.2,173
2023-10-31T11:00,112,70.3,618,8.8,13.5,155
2023-10-31T12:00,126.7,82.2,756,15,13.5,152
2023-10-31T13:00,141.1,91.7,872,18.3,14.3,136
2023-10-31T14:00,156,102,1034,22.9,15.3,113
2023-10-31T15:00,164.4,108,1161,26,16.2,95
2023-10-31T16:00,166.2,109.7,1221,26.3,17,88
2023-10-31T17:00,170,112,1248,25.1,17.6,85
2023-10-31T18:00,176.5,116.2,1260,24,17.4,80
2023-10-31T19:00,178.8,117.3,1264,23.5,15.9,69
2023-10-31T20:00,173.7,114.3,1255,23.1,13.6,55
2023-10-31T21:00,156,103.4,1235,22.5,11.5,44
2023-10-31T22:00,136.9,92,1196,21.6,9.9,36
2023-10-31T23:00,122.5,82.9,1146,20.6,8.5,29
2023-11-01T00:00,105,71,993,15.1,7.2,37
2023-11-01T01:00,95.2,64.5,1036,16.6,6.7,31
2023-11-01T02:00,95.7,65.2,1089,18.6,6.2,24
2023-11-01T03:00,91.7,62.6,1086,18.6,6.6,34
2023-11-01T04:00,86.4,58.8,979,15,9,76
2023-11-01T05:00,85.7,57.7,816,9.4,12.4,133
2023-11-01T06:00,97.8,65,677,5.1,14.5,175
2023-11-01T07:00,100.4,66.4,583,2.9,14,187
2023-11-01T08:00,87.8,57.9,513,1.9,12.1,183
2023-11-01T09:00,77.5,50.8,478,2.2,10.6,173
2023-11-01T10:00,73.3,47.8,494,4.6,9.9,157
2023-11-01T11:00,74.7,48.9,545,8.3,9.4,135
2023-11-01T12:00,90.1,61.5,637,8.8,10.8,118
2023-11-01T13:00,103.8,70.1,665,8.6,10.9,112
2023-11-01T14:00,113.9,75.9,705,8.4,11.1,105
2023-11-01T15:00,117.8,78,743,8.5,11.2,96
2023-11-01T16:00,118.3,78.2,775,9.3,11.1,87
2023-11-01T17:00,118,77.8,806,10.4,11,78
2023-11-01T18:00,117.3,77.5,834,11.7,10.6,69
2023-11-01T19:00,115.3,76.1,862,13.2,10,59
2023-11-01T20:00,111.1,73.6,888,14.8,9.2,49
2023-11-01T21:00,104.1,69.2,906,16.3,8.4,40
2023-11-01T22:00,95.5,63.8,901,17.6,7.4,31
2023-11-01T23:00,86.6,58,889,18.8,6.4,23
2023-11-02T00:00,78.2,52.7,888,18.3,5.5,18
2023-11-02T01:00,73.8,49.8,927,18.5,5.4,16
2023-11-02T02:00,74.5,50.5,976,18.5,5.2,15
2023-11-02T03:00,73.1,49.7,978,17.4,5.6,24
2023-11-02T04:00,70.8,48,894,14,7,54
2023-11-02T05:00,76.1,51.1,763,9.5,8.9,95
2023-11-02T06:00,77.8,52.2,651,5.8,10.3,128
2023-11-02T07:00,74,49.2,574,3.6,10.9,145
2023-11-02T08:00,71.7,47,516,2.3,11.1,154
2023-11-02T09:00,72.2,46.6,490,2.4,11,155
2023-11-02T10:00,73.8,46.8,504,4.7,10.6,145
2023-11-02T11:00,75.4,47.7,550,8.3,9.9,127
2023-11-02T12:00,110.4,71,600,13.9,7.8,102
2023-11-02T13:00,123.4,79.4,703,16.4,8.3,91
2023-11-02T14:00,136.9,88.5,843,19.8,9,75
2023-11-02T15:00,136,88.2,930,21.5,9.4,64
2023-11-02T16:00,125.7,81.5,917,19.7,9.3,62
2023-11-02T17:00,118.5,77.1,851,16.2,8.9,63
2023-11-02T18:00,111.8,72.6,789,13.5,8.4,63
2023-11-02T19:00,101,65.9,746,12.6,7.7,58
2023-11-02T20:00,90.8,59.5,706,12.5,6.9,51
2023-11-02T21:00,82.9,54.5,683,13,6.1,43
2023-11-02T22:00,77.8,51.2,684,14.3,5.4,34
2023-11-02T23:00,73.3,48.4,701,16.2,4.7,25
2023-11-03T00:00,79.4,51.5,734,18,5.8,30
2023-11-03T01:00,73.1,47.7,751,17.3,5.5,26
2023-11-03T02:00,69.4,45.9,771,16.2,5.2,22
2023-11-03T03:00,61.9,41.1,752,14.6,5.1,28
2023-11-03T04:00,56.7,38.1,661,12,5.6,51
2023-11-03T05:00,47.6,31.7,532,8.9,6.4,84
2023-11-03T06:00,46.6,30.3,430,6.3,7,111
2023-11-03T07:00,50.3,32.1,375,4.1,7,128
2023-11-03T08:00,54.8,34.5,348,2.5,6.6,138
